A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg08704623 0.704640246132281 0.656345778733772 0.629699913405177 0.708294976541843 0.614887261608129 0.644971340678697 0.640812537314118 0.687275216297916 0.679650636979892 0.693033158828542 0.651765310937922 0.643778664518315 0.680183196690718 0.666540062861162 0.666979064918671 0.649717945659948 0.676735317399743 0.690816369812067 0.687626063150767 0.689433574459052 0.717750148898927 0.692863871601503 0.677380659438722 0.627519627315178 0.658995044837522 0.679673968240073 0.6340334979776 0.669281209237346 0.691921838178608 0.683472268860906 0.684631410634594 0.693412851214342 0.638086588926308 0.653216079794543 0.644486870004354 0.637620652819779 0.642306341742805 0.628322930370927 0.677381900179168 0.669300253130419 0.691924569698243 0.685488875178656 0.656020297971515 0.63101724419137 0.667057411093327 0.683107939348724 0.620647190540904 0.674096401473533 0.636811847663499 0.679841406600468 0.65532346082748 0.696612693434321 0.678754935371845 0.668045977066024 0.664776297045327 0.693257969530007 0.663696061916477 0.6674038758076 0.678893351678595 0.633677483878884 0.640650540709694 0.66881902060474 0.649349602208226 0.678019581160343 0.658166048436729 0.693272118900125 0.681066582366954 0.666223363520448 0.665586956262361 0.672411277145003 0.690783688370094 0.664143208586452 0.620128043267893 0.645251334508216 0.623852075620303 0.700724976743024 0.678899523756474 0.668169119485997 0.679872468259986 0.642519400105011 0.663426617726681 0.70378553448365 0.675220345634641 0.639135148389561 0.66938546854596 0.645698437960342 0.674088050839815 0.67593809932417 0.670947522772552 0.661459952406479 0.661358614259132 0.609875432884845 0.701927294479595 0.638092224404741 0.721796242608694
cg08801479 0.8174406133074 0.872003002646187 0.82671908873593 0.828654753513519 0.864437133380855 0.877866690406168 0.854250623896555 0.803273354071474 0.852686403731778 0.805387452291406 0.841954076029043 0.812293475632627 0.797508418392091 0.847328211986796 0.820395786730003 0.857506939264663 0.83497807059674 0.805717855408318 0.847236312197981 0.826568208028323 0.819819970885967 0.820853765802615 0.842040462480717 0.746800611563636 0.808516400973319 0.766744582211317 0.838915639385228 0.864289565418405 0.772739452760994 0.860261909190734 0.848001735696174 0.878184969958911 0.822430903556881 0.878011864571405 0.868936877858457 0.842073260945214 0.792745023373521 0.841666920622863 0.887282470245661 0.814460175531946 0.843328968151606 0.841026541671263 0.826503341564281 0.79688127993513 0.878913992797553 0.821467266446496 0.859917236704936 0.838801509874958 0.877259931371539 0.868402349213592 0.805454166855885 0.819522737895774 0.821804814249519 0.822968482582055 0.826742080951378 0.841385735097321 0.827637815193031 0.826817332087938 0.81361154046799 0.784506235384263 0.853192963879553 0.851816201804128 0.796619973749867 0.806118181180125 0.84138322176959 0.81927494253919 0.824904539798055 0.836750185399355 0.862175599419111 0.802554798948362 0.792152146640715 0.865504107861178 0.860635832869128 0.868712525618691 0.785281160260535 0.859211214817449 0.799105572396369 0.814899500090699 0.857015776562201 0.881766923550073 0.84048290034563 0.834500127332799 0.849846892185163 0.789642221817317 0.810279187607315 0.850411691639052 0.839703866993633 0.841923135636982 0.835755974604901 0.865891294608208 0.851997249706545 0.796292055648711 0.854086854420799 0.831884062026585 0.838220084148218
cg08845721 0.373199728492553 0.349825936743509 0.597744258428525 0.443620451508517 0.718788359116064 0.225706392364845 0.618900204023524 0.306989758532161 0.587464584415329 0.431104801763621 0.612801600610132 0.522943503965693 0.541548127562698 0.779368067339633 0.500098867660737 0.290102937247321 0.502900369563067 0.533721475701095 0.312779358325827 0.454644618680446 0.568311083687077 0.677511449028389 0.565275975890529 0.435138786047978 0.219117978639709 0.17745755319243 0.389278587652923 0.287740209402713 0.377892557055782 0.42853133528624 0.616151885566813 0.62115667292907 0.293786015667178 0.609167595439622 0.561163338262075 0.467654735034589 0.680461696571118 0.374371591883557 0.612333905841757 0.595687024047685 0.768636744584895 0.608826755724836 0.609835001296009 0.361672686787561 0.525951675496779 0.623238924520412 0.480807975965947 0.743042112903999 0.478333538021216 0.525552020537891 0.427778459262565 0.447516946403298 0.654380874476906 0.622818536350979 0.656096735048298 0.310753956814362 0.58299965192471 0.493263107551652 0.55065456875405 0.509011393424915 0.466854225021655 0.552513193029369 0.428934653048157 0.743425860010451 0.501565851468868 0.648348232808171 0.556745521818717 0.38916367240825 0.27029035990891 0.400883201856925 0.677731902187019 0.458195368643512 0.475225665404559 0.572717258729791 0.625717569571989 0.660346518391402 0.402874036673193 0.438925208860688 0.713342945755387 0.382368327674972 0.735589393533028 0.719484433404281 0.4626349512798 0.625095996708539 0.687790869646241 0.522587450916013 0.588389878283332 0.503325046901753 0.539858136860736 0.660062462299653 0.696686188916843 0.511070656046686 0.318553778715597 0.451458022770685 0.797254042723733
cg08913410 0.632934928913179 0.642517013097291 0.691371607863653 0.650967264351644 0.692770990797272 0.639051107037736 0.597923814259626 0.656394537612199 0.636783801343363 0.639496300382836 0.664079810253999 0.653800135747635 0.632102388291084 0.645596460911625 0.664325164989107 0.648619478396659 0.627378226081546 0.64958990663096 0.684850291851752 0.716516200548816 0.700632591475983 0.679677961451024 0.646169529157574 0.673219122102603 0.649498286489452 0.701874331385021 0.620244769471346 0.643733207163311 0.694132330824212 0.666051215674443 0.691191588759832 0.616642672530568 0.62829210698173 0.663929863987098 0.682783090543441 0.65518235731297 0.656858980357445 0.689553516154375 0.574462855001294 0.580594324377761 0.634342017778174 0.630963823862937 0.631737620274202 0.623701688776215 0.735906039520041 0.634969612831427 0.622514915241045 0.721217577067505 0.668255590630623 0.617568667931981 0.681941669729329 0.710301232523873 0.704727737335678 0.633284269028052 0.591887267143704 0.633171989895738 0.679412791439626 0.659357580169233 0.69177938734183 0.690604239849839 0.635406112090913 0.651483644062261 0.684326249746868 0.60672488766844 0.640966779763803 0.679770739491766 0.621137188980325 0.659975707332744 0.64135038634935 0.665129582909984 0.653980215037903 0.684282531593476 0.6509671185354 0.617714987568656 0.698747334281252 0.671968074348511 0.68982374985337 0.613974901435224 0.673595889033982 0.64856961110292 0.64188327655052 0.667198479432689 0.682540277017093 0.643762169660849 0.639297745732514 0.615997120192623 0.696563219462131 0.62260304677591 0.712554126597356 0.65614631638667 0.673390768467612 0.626638348360945 0.646901119238576 0.694683133600275 0.646130333101225
cg08929103 0.683097763734388 0.710595950269396 0.709461688101302 0.729440233650146 0.6913506435649 0.686535777924145 0.6981793939267 0.75129965238586 0.716758704834909 0.664834804666482 0.718609844784495 0.693666258329045 0.673295391556585 0.67766301371078 0.676351845292251 0.710679251768646 0.721655331579587 0.710034684043586 0.659096403531586 0.709102066479496 0.712156850609844 0.706551064917661 0.71572989043181 0.724575453834822 0.736018473303807 0.702239767659372 0.721947687123612 0.696986943859038 0.72533273651632 0.719211008562588 0.745055977370402 0.683654455085679 0.706688029954791 0.701875942957365 0.755510604162145 0.697576855424522 0.700214381568755 0.708187008606867 0.723133786664687 0.672899209799837 0.720588156760052 0.688674306182154 0.672513322783281 0.691486365778495 0.727624150842111 0.673634993990367 0.728082657072947 0.750595992004976 0.734391607637635 0.702698044496961 0.723696672601119 0.723910587664113 0.70107142828388 0.753147723930341 0.664022682642382 0.681158470043392 0.693602460719427 0.723593002692563 0.704668676780102 0.662731602267438 0.723614629836443 0.747013973949765 0.68279864269823 0.702272297859765 0.735545745017478 0.664381001126913 0.694333481341643 0.70148278751678 0.74794468027676 0.729208072511318 0.678509813873277 0.692452519513115 0.736333323221059 0.678652249503982 0.721196705901739 0.740640376223933 0.715355565372036 0.746022097275146 0.732152028278165 0.743298986470513 0.729222656667866 0.702421348014946 0.742233234331145 0.695831942950239 0.682344723169459 0.6745709355092 0.712168586891669 0.714005307365889 0.743915856745575 0.769093790720984 0.673054556987689 0.739912449542498 0.691966499706004 0.715650264997115 0.713801687401602
cg09018483 0.0989069341718825 0.179826092516041 0.202534012742446 0.206887782430377 0.217264871060686 0.138887378702229 0.140228871170448 0.200713890485509 0.179084804840632 0.159553132916083 0.0759250696328971 0.148225751725721 0.152239806868407 0.131202485432774 0.136258876289627 0.134047712526794 0.194456148862463 0.218998460444205 0.15449514969766 0.145359679488369 0.0990803615483816 0.21021417540534 0.172676560507576 0.13825819621181 0.200738831183984 0.185031730515754 0.14252062570942 0.154194996683226 0.140975287125385 0.125037936261985 0.140838889628838 0.102206286108113 0.199148922635036 0.196951589869179 0.138019208395667 0.200672124651015 0.122423359144959 0.116705824695878 0.0875805061816703 0.15056145175489 0.155140366570902 0.139768295846043 0.142016036769044 0.105168304155063 0.191987063776788 0.15261188379851 0.207253465330124 0.202369149047567 0.178234710619124 0.185695382280994 0.129997952442774 0.146188083397282 0.137864263685688 0.152731680929285 0.12639751160414 0.153010561794025 0.133502945839795 0.197275668513124 0.180554495300309 0.172645781617427 0.161911160698371 0.078062567300287 0.250046270783877 0.161128497810482 0.182967702984293 0.15507763215754 0.142314284058012 0.142970349937621 0.0987246228725432 0.166729398434155 0.138154218042046 0.0873650148306952 0.0921262211007214 0.116841647204177 0.145441340274133 0.0846488629003359 0.228085929658265 0.219421685634929 0.106601447022753 0.0879532378324142 0.119848590211303 0.142455791990534 0.198197703700859 0.198874006739196 0.180844418165792 0.142103453653569 0.132030855134037 0.215854222951878 0.148841453178685 0.170865528676766 0.116373356153666 0.214290552476097 0.122445381366965 0.181854125618371 0.19868317870792
cg09133032 0.499728331036887 0.511952639433936 0.312658056093159 0.478665497187328 0.213754546525864 0.184275849392393 0.426913199737256 0.504666430122188 0.46504346226239 0.477086997409825 0.0645952942098922 0.53644416285525 0.384602930848615 0.110404555543446 0.57281581424095 0.235176939881911 0.510283757504844 0.472741523621283 0.363467626807144 0.207650323621777 0.557791424846166 0.0698901615785941 0.393947068785385 0.244595936376347 0.53150031066421 0.577081900226109 0.475016266970296 0.349379053424661 0.467684173409641 0.457467208146 0.163235881120851 0.462162028470069 0.506215545651296 0.490732594241872 0.534157202267303 0.505949720270922 0.457668027053712 0.590766429237039 0.543683549701014 0.558609474864047 0.0631555941013874 0.438995753060903 0.477351481491238 0.421466705298714 0.471178204229613 0.412743103191204 0.0779435261103881 0.485002278376513 0.405235254034701 0.488085329354814 0.569653913217559 0.447833785691879 0.583720001661279 0.488195312250306 0.531835465427376 0.385864571653915 0.600963368258761 0.462057592560579 0.423355353961277 0.360143454444467 0.36422818565243 0.0330153129007117 0.117100371011513 0.491370188848975 0.396649082699793 0.51431315079846 0.393914216911311 0.519268190229847 0.342064976200623 0.530140449814954 0.542625085081623 0.407758799469838 0.270808489349459 0.405817666715702 0.46997748079896 0.505838654802861 0.413150731813351 0.505109285347574 0.393351512768837 0.592375415473479 0.555126706719304 0.437987644514232 0.535068933416651 0.468682634297641 0.465154148634606 0.0448772429745638 0.492938240460614 0.0401708740731904 0.467254294545515 0.507382119554786 0.47587508438433 0.276142453207351 0.468010989059535 0.257388175638534 0.385315134494585
cg09386376 0.590772055273734 0.619840007243904 0.467528564755628 0.667301452605144 0.475491130075797 0.57360054972961 0.611318274298355 0.649161638989878 0.651494029388759 0.510753955893425 0.478189387237849 0.714339984025101 0.718271106558772 0.352373294191966 0.686546864192597 0.305169930914569 0.750794176996094 0.554378881648706 0.457880463495553 0.428180930263855 0.701767438560531 0.410096175682699 0.531045120177435 0.379690780448727 0.636763791536079 0.716817864963063 0.455873937073921 0.561827186909989 0.617198508207385 0.515325810745901 0.470426297809591 0.620320178639678 0.569163441270474 0.319395307046362 0.679307749152802 0.618954588152925 0.487853550701554 0.73938092395684 0.703803900222572 0.68858464147258 0.363821462848309 0.671476530506677 0.550676009641079 0.422805870628315 0.679336100772595 0.381819165551635 0.239284661017263 0.525285824889622 0.615337753643639 0.608932402477711 0.735093436313009 0.705957658148399 0.714729858682829 0.61174428701132 0.676083708666385 0.553862392235879 0.694742795138008 0.614383783929001 0.662843827508395 0.585224379130258 0.490952732207304 0.237383821420676 0.352181280469248 0.684226634665336 0.627753986456039 0.58490933777269 0.426829583077572 0.657584497714237 0.413732506896171 0.707639521515107 0.610036770873092 0.547510095536359 0.436174321977006 0.448228830295426 0.640147502209101 0.544357041620841 0.660189073178674 0.601224509508052 0.588794560652428 0.638738513914286 0.660396492525066 0.543107479373797 0.603530221420395 0.451910359837752 0.672026927945948 0.251925539672049 0.420775226641603 0.224623128923077 0.70083714087407 0.706688624110542 0.629365117874988 0.727169720680088 0.593445314420693 0.416459881488288 0.408088462610274
cg09607276 0.0457110606678645 0.0888796844861512 0.0196862004458192 0.0922262633470326 0.039648115526037 0.0311810120324695 0.0243500525742326 0.0440168757520518 0.0501696581266275 0.0181682552402769 0.02867481120505 0.084119708785971 0.0955729097363317 0.0262429781761458 0.0694277388350811 0.0419404901385506 0.0873468543507393 0.0518334658295555 0.0241807279401138 0.0218961019199838 0.0613335927617619 0.0233740213572609 0.0256695331814913 0.0132201971993981 0.0931124541943738 0.107169163030723 0.0341900523304321 0.0216991601119569 0.0692185725598174 0.0449653095020057 0.01724944727435 0.0675393842230336 0.0578858904044466 0.0409450321193965 0.0913418820737714 0.0498208136747899 0.0859699642846511 0.120007740353152 0.08502390655888 0.089633973823251 0.0193163454902608 0.058655966453795 0.049487925788166 0.0239825917149376 0.0495356358721649 0.0301308886957751 0.0165594785536364 0.047756429064749 0.0206918827154167 0.0553963118106183 0.0888967851618387 0.0548512034870303 0.0670491386777898 0.0435559069416619 0.109010226309676 0.0803986067889856 0.126569269294321 0.0748747711802341 0.0399516135954843 0.047640880432696 0.0215118184530678 0.0219825705322939 0.0144806566189518 0.0889411327823892 0.0488131991836743 0.0537592003643343 0.0236012070032896 0.081173695245485 0.0307193184885293 0.0680855678336437 0.0968308447459726 0.0359263039768533 0.0205310211291545 0.0299153263302389 0.0536145003862651 0.0366602019538899 0.0635854908089804 0.0712896092804485 0.0551797959356893 0.105455307355701 0.0853734750298216 0.0526168302882905 0.0773338964264701 0.0507423021064351 0.0691101304961797 0.00970598750705148 0.0361887910561931 0.0225026839860638 0.0894386068161312 0.0323064588333011 0.0336949420704577 0.15844213267029 0.0598815504456307 0.0110370503535581 0.0396640193448006
cg09798996 0.944023378841365 0.95330286239934 0.883078366080976 0.956458426879871 0.917456297685113 0.965307263692267 0.94038331785158 0.894755237369688 0.940796652819668 0.933292456804584 0.96766165107463 0.930232487810483 0.924573216060172 0.967572964393173 0.957263944707453 0.924644428210653 0.927816855482582 0.927413875470033 0.932407184235366 0.930923398245889 0.923912632724773 0.939621921537045 0.921587156751638 0.875472277725382 0.934128717733671 0.950108075609123 0.919730630205017 0.944478748901014 0.940875373425953 0.960311239400585 0.906494426066664 0.93758762684843 0.916043336368952 0.958149808977251 0.920366975127834 0.941728710363053 0.970998395081841 0.970316381494445 0.94675201341072 0.933746964172537 0.94719719894764 0.936533686324327 0.939109599905504 0.947153250821703 0.953087037011071 0.971634336536596 0.928689092191022 0.950200244979191 0.946703099084886 0.94363548015564 0.951646007566638 0.951493208468805 0.953978306442677 0.916952616089616 0.961041525505341 0.946488070052321 0.946646750618427 0.960600497205449 0.948973314278648 0.955565459504006 0.95848236898636 0.962584147648755 0.923366157065782 0.958681396626161 0.933263984403074 0.944488168409047 0.947033956650895 0.953081479079003 0.941540811855798 0.901424895906252 0.941299662543766 0.908443446829198 0.947377201712125 0.947357576997929 0.959413124891386 0.918758236545306 0.917227913364418 0.924146700513744 0.964290827601349 0.917506761569946 0.948846507364414 0.923026759345253 0.965358580528762 0.92588011133753 0.8982920509833 0.942271958525363 0.933496054336648 0.957922320988558 0.879196211255983 0.923791790066875 0.908734704889334 0.936440969155993 0.942463538553496 0.96719279893393 0.912793971470008
